5162,http://ref.atlasapi.org/channels/pressassociation.com/stations/1140
4687,http://www.4music.com
5047,http://www.channel4.com/4seven
4266,http://www.five.tv/channels/five-usa
4138,http://ref.atlasapi.org/channels/fiveusaplus1
5119,http://ref.atlasapi.org/channels/pressassociation.com/1859
5163,http://ref.atlasapi.org/channels/pressassociation.com/1936
5223,http://ref.atlasapi.org/channels/pressassociation.com/2076
4265,http://www.five.tv/channels/fiver
4137,http://www.five.tv/channels/fiver#plus1
5251,http://ref.atlasapi.org/channels/pressassociation.com/2116
5058,http://ref.atlasapi.org/channels/pressassociation.com/2054
5124,http://ref.atlasapi.org/channels/pressassociation.com/1912
5110,http://ref.atlasapi.org/channels/starnews
5256,http://ref.atlasapi.org/channels/aitinternational
5173,
4842,http://ref.atlasapi.org/channels/alibi
4242,http://ref.atlasapi.org/channels/alibiplus1
5176,https://www.amazon.co.uk
4975,http://ref.atlasapi.org/channels/animalplanet
4898,http://ref.atlasapi.org/channels/animalplanetplus1
5253,
5199,
4641,http://ref.atlasapi.org/channels/attheraces
5244,http://ref.atlasapi.org/channels/b4umovies
5210,http://ref.atlasapi.org/channels/pressassociation.com/1815
4632,http://www.bbc.co.uk/services/bbcfour
4980,http://www.bbc.co.uk/services/bbcnews
4710,http://www.bbc.co.uk/services/parliament
6880,
5084,
5085,
5133,
5134,
6780,
6861,
6781,
6785,
6786,
6787,
6788,
6789,
6790,
6881,
6884,
6885,
5083,
1032,http://www.bbc.co.uk/services/bbcone/east
1043,http://www.bbc.co.uk/services/bbcone/east_midlands
1044,http://www.bbc.co.uk/services/bbcone/london
1037,http://www.bbc.co.uk/services/bbcone/north_east
1038,http://www.bbc.co.uk/services/bbcone/north_west
1039,http://www.bbc.co.uk/services/bbcone/scotland
1035,http://www.bbc.co.uk/services/bbcone/south
1045,http://www.bbc.co.uk/services/bbcone/south_east
1034,http://www.bbc.co.uk/services/bbcone/south_west
1041,http://www.bbc.co.uk/services/bbcone/ni
1040,http://www.bbc.co.uk/services/bbcone/wales
1033,http://www.bbc.co.uk/services/bbcone/west
1031,http://www.bbc.co.uk/services/bbcone/west_midlands
1036,http://www.bbc.co.uk/services/bbcone/east_yorkshire
1082,http://www.bbc.co.uk/services/bbctwo/england
1093,http://www.bbc.co.uk/services/bbctwo/england
1094,http://www.bbc.co.uk/services/bbctwo/england
1087,http://www.bbc.co.uk/services/bbctwo/england
1088,http://www.bbc.co.uk/services/bbctwo/england
1089,http://www.bbc.co.uk/services/bbctwo/scotland
1085,http://www.bbc.co.uk/services/bbctwo/england
1095,http://www.bbc.co.uk/services/bbctwo/england
1084,http://www.bbc.co.uk/services/bbctwo/england
1091,http://www.bbc.co.uk/services/bbctwo/ni
1090,http://www.bbc.co.uk/services/bbctwo/wales
1083,http://www.bbc.co.uk/services/bbctwo/england
1081,http://www.bbc.co.uk/services/bbctwo/england
1086,http://www.bbc.co.uk/services/bbctwo/england
5254,http://ref.atlasapi.org/channels/pressassociation.com/1925
4196,http://ref.atlasapi.org/channels/betinternational
5204,
4845,http://ref.atlasapi.org/channels/boomerang
4204,http://ref.atlasapi.org/channels/boomerangplus1
4894,http://ref.atlasapi.org/channels/smashhits
4872,http://ref.atlasapi.org/channels/heattv
4003,http://ref.atlasapi.org/channels/pressassociation.com/1818
5086,http://ref.atlasapi.org/channels/pressassociation.com/stations/1045
5087,http://ref.atlasapi.org/channels/pressassociation.com/stations/1046
5166,http://ref.atlasapi.org/channels/pressassociation.com/stations/1150
5164,http://ref.atlasapi.org/channels/pressassociation.com/1951
4090,http://ref.atlasapi.org/channels/espn
5049,http://ref.atlasapi.org/channels/pressassociation.com/1919
4958,http://tvblob.com/channel/capristore
5111,http://ref.atlasapi.org/channels/pressassociation.com/705
4236,http://ref.atlasapi.org/channels/cartoonito
4631,http://www.bbc.co.uk/services/cbbc
4630,http://www.bbc.co.uk/services/cbeebies
4256,http://ref.atlasapi.org/channels/cbsaction
4140,http://ref.atlasapi.org/channels/cbsdrama
5250,http://ref.atlasapi.org/channels/cbsreality
4669,http://ref.atlasapi.org/channels/cbsreality
4348,http://ref.atlasapi.org/channels/cbsrealityplus1
10088,http://www.channel4.com
10087,http://www.channel4.com
10081,http://www.channel4.com
10090,http://www.channel4.com
10089,http://www.channel4.com
10083,http://www.channel4.com
10080,http://www.channel4.com
10084,http://www.channel4.com
10085,http://www.channel4.com
10082,http://www.channel4.com
10086,http://www.channel4.com
10188,http://www.channel4.com/cchannel4plus1
10187,http://www.channel4.com/cchannel4plus1
10181,http://www.channel4.com/cchannel4plus1
10190,http://www.channel4.com/cchannel4plus1
10189,http://www.channel4.com/cchannel4plus1
10183,http://www.channel4.com/cchannel4plus1
10180,http://www.channel4.com/cchannel4plus1
10184,http://www.channel4.com/cchannel4plus1
10185,http://www.channel4.com/cchannel4plus1
10182,http://www.channel4.com/cchannel4plus1
10186,http://www.channel4.com/cchannel4plus1
4938,http://ref.atlasapi.org/channels/challenge
4341,http://ref.atlasapi.org/channels/challengeplus1
5217,
10075,http://www.five.tv
1100,http://www.five.tv
10076,http://www.five.tv
10079,http://www.five.tv
10077,http://www.five.tv
10074,http://www.five.tv
1110,http://www.five.tv/plus1
1120,http://www.five.tv/plus1
4519,http://ref.atlasapi.org/channels/pressassociation.com/1917
4355,http://ref.atlasapi.org/channels/pressassociation.com/1920
5197,http://ref.atlasapi.org/channels/pressassociation.com/2003
4667,http://ref.atlasapi.org/channels/chartshowtv
4524,http://ref.atlasapi.org/channels/flaunt
4393,http://www.itv.com/channels/citv
4605,http://www.itv.com/channels/citv
4892,http://ref.atlasapi.org/channels/mtvdance
4191,http://ref.atlasapi.org/channels/pressassociation.com/1916
5093,http://ref.atlasapi.org/channels/pressassociation.com/1812
4957,http://ref.atlasapi.org/channels/comedycentral
4548,http://ref.atlasapi.org/channels/comedycentralextra
4164,http://ref.atlasapi.org/channels/comedycentralextraplus1
4380,http://ref.atlasapi.org/channels/comedycentralplus1
4252,http://ref.atlasapi.org/channels/crimeandinvestigation
4062,http://ref.atlasapi.org/channels/crimeandinvestigationplus1
4829,http://ref.atlasapi.org/channels/dave
4334,http://ref.atlasapi.org/channels/davejavu
4935,http://ref.atlasapi.org/channels/discovery
4827,http://ref.atlasapi.org/channels/discoveryhistory
4018,http://ref.atlasapi.org/channels/discoveryhistoryplus1
4866,http://ref.atlasapi.org/channels/discoveryhomeandhealth
4369,http://ref.atlasapi.org/channels/discoveryhomeandhealthplus1
4825,http://ref.atlasapi.org/channels/discoveryscience
4005,http://ref.atlasapi.org/channels/discoveryscienceplus1
4381,http://ref.atlasapi.org/channels/discoveryshed
4849,http://ref.atlasapi.org/channels/discoveryturbo
5261,
4824,http://ref.atlasapi.org/channels/discoveryplus1
4944,http://ref.atlasapi.org/channels/thedisneychannel
4869,http://ref.atlasapi.org/channels/thedisneychannelplus1
4868,http://ref.atlasapi.org/channels/playhousedisney
4171,http://ref.atlasapi.org/channels/playhousedisneyplus
4953,http://ref.atlasapi.org/channels/disneyxd
4815,http://ref.atlasapi.org/channels/disneyxdplus1
4180,http://ref.atlasapi.org/channels/dmax
4181,http://ref.atlasapi.org/channels/dmaxplus1
5081,http://ref.atlasapi.org/channels/pressassociation.com/1798
5171,
4692,http://ref.atlasapi.org/channels/eexlamation
4874,http://www.e4.com
4535,http://www.e4.com/plus1
4971,http://ref.atlasapi.org/channels/eden
4899,http://ref.atlasapi.org/channels/edenplus1
5013,
4925,http://ref.atlasapi.org/channels/eurosport
4794,http://ref.atlasapi.org/channels/eurosport2
5258,
4977,http://film4.com
4876,http://ref.atlasapi.org/channels/film4plus1
4097,http://ref.atlasapi.org/channels/foodnetwork
4098,http://ref.atlasapi.org/channels/foodnetworkplus1
5149,http://ref.atlasapi.org/channels/pressassociation.com/1885
4589,http://ref.atlasapi.org/channels/fx
4379,http://ref.atlasapi.org/channels/fxplus
5246,http://ref.atlasapi.org/channels/pressassociation.com/2102
5208,http://ref.atlasapi.org/channels/pressassociation.com/2050
5130,http://ref.atlasapi.org/channels/pressassociation.com/2129
5092,http://ref.atlasapi.org/channels/pressassociation.com/2130
5158,http://ref.atlasapi.org/channels/pressassociation.com/2128
5131,http://ref.atlasapi.org/channels/pressassociation.com/2011
5257,
4934,http://ref.atlasapi.org/channels/gold
4653,http://ref.atlasapi.org/channels/goldplus1
4604,http://ref.atlasapi.org/channels/goodfood
4570,http://ref.atlasapi.org/channels/goodfoodplus1
4027,http://ref.atlasapi.org/channels/militaryhistory
5050,http://ref.atlasapi.org/channels/pressassociation.com/1918
4961,http://ref.atlasapi.org/channels/history
4870,http://ref.atlasapi.org/channels/historyplus1
4972,http://ref.atlasapi.org/channels/home
4627,http://ref.atlasapi.org/channels/homeplus1
4307,http://ref.atlasapi.org/channels/thehorrorchannel
4013,http://ref.atlasapi.org/channels/thehorrorchannelplus1
4131,http://ref.atlasapi.org/channels/horseandcountry
5141,
5247,
5193,
4058,http://ref.atlasapi.org/channels/investigationdiscovery
5080,http://ref.atlasapi.org/channels/pressassociation.com/1795
5259,
1004,http://www.itv.com/channels/itv1/anglia
1001,http://www.itv.com/channels/itv1/bordersouth
31,http://www.itv.com/channels/itv1/london
10096,http://www.itv.com/channels/itv1/carltoncentral
10059,
10097,
14094,http://ref.atlasapi.org/channels/ulsterhd
14096,http://ref.atlasapi.org/channels/itv1hdcentral
10359,
10360,
14058,
10395,http://www.itv.com/channels/itv1/hd
331,http://www.itv.com/channels/itv1/hd
14092,
14098,
14091,
10058,
10095,http://www.itv.com/channels/itv1/london
10092,
10093,
10091,
10094,http://ref.atlasapi.org/channels/ulster
10259,
10297,
10295,http://www.itv.com/channels/itv1/london#plus1
10296,
231,http://www.itv.com/channels/itv1/london#plus1
10292,
10258,
10293,
10291,
10294,
1008,http://www.itv.com/channels/itv1/carltoncentral
1007,http://www.itv.com/channels/itv1/granada
10067,http://www.itv.com/channels/itv1/granada
1404,http://ref.atlasapi.org/channels/pressassociation.com/1998
1401,http://ref.atlasapi.org/channels/pressassociation.com/2045
1408,http://ref.atlasapi.org/channels/itv1hdcentral
1407,http://ref.atlasapi.org/channels/itv1hdgranada
14067,http://ref.atlasapi.org/channels/itv1hdgranada
1406,http://www.itv.com/channels/itv1/hd
1506,http://www.itv.com/channels/itv1/hd
1416,http://ref.atlasapi.org/channels/itv1hdmeridian
14061,
11411,http://www.itv.com/channels/itv1/hd
14068,
14069,
14002,
1409,http://ref.atlasapi.org/channels/pressassociation.com/1999
1411,http://ref.atlasapi.org/channels/ulsterhd
1419,http://ref.atlasapi.org/channels/pressassociation.com/1969
1418,http://ref.atlasapi.org/channels/pressassociation.com/2046
1413,http://ref.atlasapi.org/channels/pressassociation.com/2044
1415,http://ref.atlasapi.org/channels/pressassociation.com/1997
14063,http://ref.atlasapi.org/channels/pressassociation.com/1997
1006,http://www.itv.com/channels/itv1/london
1106,http://www.itv.com/channels/itv1/london
1016,http://www.itv.com/channels/itv1/meridian
10061,
11111,http://www.itv.com/channels/itv1/london
10068,
10069,
11002,
1009,http://www.itv.com/channels/itv1/tynetees
1011,http://ref.atlasapi.org/channels/ulster
1019,http://www.itv.com/channels/itv1/wales
10018,http://www.itv.com/channels/itv1/wales
1018,http://www.itv.com/channels/itv1/west
10062,http://www.itv.com/channels/itv1/west
1013,http://www.itv.com/channels/itv1/carltonwestcountry
1015,http://ref.atlasapi.org/channels/ytv
10063,http://ref.atlasapi.org/channels/ytv
1206,http://www.itv.com/channels/itv1/london#plus1
1208,http://www.itv.com/channels/itv1/central#plus1
1207,http://www.itv.com/channels/itv1/granada#plus1
10267,http://www.itv.com/channels/itv1/granada#plus1
1306,http://www.itv.com/channels/itv1/london#plus1
1216,http://www.itv.com/channels/itv1/southeast#plus1
10261,
11311,http://www.itv.com/channels/itv1/london#plus1
10268,
11202,
10269,http://www.itv.com/channels/itv1/southeast#plus1
1209,http://ref.atlasapi.org/channels/pressassociation.com/1766
10211,
1219,http://ref.atlasapi.org/channels/pressassociation.com/1768
10218,http://ref.atlasapi.org/channels/pressassociation.com/1768
1218,http://www.itv.com/channels/itv1/west#plus1
10262,http://www.itv.com/channels/itv1/west#plus1
1213,http://ref.atlasapi.org/channels/pressassociation.com/1767
1215,http://www.itv.com/channels/itv1/yorkshiretynestees#plus1
10263,http://www.itv.com/channels/itv1/yorkshiretynestees#plus1
1204,http://ref.atlasapi.org/channels/pressassociation.com/1765
4979,http://www.itv.com/channels/itv2
4269,http://www.itv.com/channels/itv2#plus1
4328,http://www.itv.com/channels/itv3
4270,http://www.itv.com/channels/itv3#plus1
4392,http://www.itv.com/channels/itv4
4046,http://www.itv.com/channels/itv4#plus1
5148,http://ref.atlasapi.org/channels/pressassociation.com/1900
5156,http://ref.atlasapi.org/channels/pressassociation.com/1931
5185,http://ref.atlasapi.org/channels/pressassociation.com/1907
4893,http://ref.atlasapi.org/channels/kerrangradio
4846,http://ref.atlasapi.org/channels/kiss
5102,http://ref.atlasapi.org/channels/pressassociation.com/stations/1080
5103,http://ref.atlasapi.org/channels/pressassociation.com/1848
5237,http://ref.atlasapi.org/channels/pressassociation.com/1788
5170,
5123,http://ref.atlasapi.org/channels/pressassociation.com/1863
5192,
4793,http://ref.atlasapi.org/channels/magic
4382,http://www.channel4.com/more4
4383,http://www.channel4.com/more4#plus1
4635,
4247,http://ref.atlasapi.org/channels/movies24
4267,http://ref.atlasapi.org/channels/movies24plus
4364,http://ref.atlasapi.org/channels/movies4men
4190,http://ref.atlasapi.org/channels/movies4menplus1
4928,http://ref.atlasapi.org/channels/mtv
4583,http://ref.atlasapi.org/channels/mtvplus1
4819,http://ref.atlasapi.org/channels/mtvbase
5236,http://ref.atlasapi.org/channels/pressassociation.com/2084
4820,http://ref.atlasapi.org/channels/mtvclassic
4818,http://ref.atlasapi.org/channels/mtvhits
4165,http://ref.atlasapi.org/channels/mtvmusic
5189,http://ref.atlasapi.org/channels/pressassociation.com/1988
4688,http://ref.atlasapi.org/channels/viva
4817,http://ref.atlasapi.org/channels/mtvrocks
5014,
4812,http://ref.atlasapi.org/channels/nationalgeographicplus1
4964,http://ref.atlasapi.org/channels/nationalgeographic
4813,http://ref.atlasapi.org/channels/natgeowild
5101,http://ref.atlasapi.org/channels/pressassociation.com/2007
5230,http://ref.atlasapi.org/channels/pressassociation.com/2077
5090,http://ref.atlasapi.org/channels/pressassociation.com/1901
4983,http://ref.atlasapi.org/channels/pressassociation.com/stations/119
5052,http://ref.atlasapi.org/channels/pressassociation.com/1763
4237,http://ref.atlasapi.org/channels/nickjr2
4937,http://ref.atlasapi.org/channels/nickelodeon
4814,http://ref.atlasapi.org/channels/nickelodeonreplay
4650,http://ref.atlasapi.org/channels/nicktoonstv
5012,http://ref.atlasapi.org/channels/pressassociation.com/1977
4991,http://ref.atlasapi.org/channels/pressassociation.com/1915
5248,
5026,http://ref.atlasapi.org/channels/pbs
4201,http://ref.atlasapi.org/channels/sky3
5000,http://ref.atlasapi.org/channels/sky3plus1
4534,http://ref.atlasapi.org/channels/pop
4134,http://ref.atlasapi.org/channels/pressassociation.com/1897
5196,http://ref.atlasapi.org/channels/pressassociation.com/1862
5245,http://ref.atlasapi.org/channels/pressassociation.com/1864
4163,
5146,
5128,
4073,http://ref.atlasapi.org/channels/quest
4096,http://ref.atlasapi.org/channels/discoveryquestplus1
5219,http://ref.atlasapi.org/channels/pressassociation.com/2060
5220,http://ref.atlasapi.org/channels/pressassociation.com/2061
4340,http://ref.atlasapi.org/channels/skylivingit
4059,http://ref.atlasapi.org/channels/livingitplus1
4349,http://ref.atlasapi.org/channels/really
5147,http://ref.atlasapi.org/channels/pressassociation.com/1871
5055,http://ref.atlasapi.org/channels/pressassociation.com/1791
5205,http://ref.atlasapi.org/channels/pressassociation.com/2101
5207,http://ref.atlasapi.org/channels/pressassociation.com/2043
5046,http://ref.atlasapi.org/channels/pressassociation.com/stations/941
1074,http://ref.atlasapi.org/channels/s4c
1076,http://ref.atlasapi.org/channels/s4c
1077,http://ref.atlasapi.org/channels/s4c
5035,http://ref.atlasapi.org/channels/pressassociation.com/1810
5100,
4523,http://ref.atlasapi.org/channels/scuzz
5122,http://ref.atlasapi.org/channels/pressassociation.com/stations/1117
4924,http://ref.atlasapi.org/channels/sky1
5056,http://ref.atlasapi.org/channels/pressassociation.com/1568
4690,http://ref.atlasapi.org/channels/sky2
4702,http://ref.atlasapi.org/channels/skyarts1
5016,http://ref.atlasapi.org/channels/skyatlantic
5051,http://ref.atlasapi.org/channels/pressassociation.com/1757
4738,http://ref.atlasapi.org/channels/skyboxofficedigital
4926,http://ref.atlasapi.org/channels/skymoviesactionandadventure
4930,http://ref.atlasapi.org/channels/skymoviescomedy
4128,http://ref.atlasapi.org/channels/skymoviescrimeandthriller
5072,http://ref.atlasapi.org/channels/pressassociation.com/stations/1031
4808,http://ref.atlasapi.org/channels/skymoviesdramaandromance
4801,http://ref.atlasapi.org/channels/skymoviesfamily
4803,http://ref.atlasapi.org/channels/skymoviesmoderngreats
4127,http://ref.atlasapi.org/channels/skymoviesshowcase
4933,http://ref.atlasapi.org/channels/skymoviespremiere
4809,http://ref.atlasapi.org/channels/skymoviespremiereplus1
4805,http://ref.atlasapi.org/channels/skymoviesscifihorror
4806,http://ref.atlasapi.org/channels/skymoviesindie
4939,http://ref.atlasapi.org/channels/skyliving
4686,http://ref.atlasapi.org/channels/livingplus1
4927,http://ref.atlasapi.org/channels/skynews
4945,http://ref.atlasapi.org/channels/skysports3
4507,http://ref.atlasapi.org/channels/skysports3
4508,http://ref.atlasapi.org/channels/skysports3
4509,http://ref.atlasapi.org/channels/skysports3
4510,http://ref.atlasapi.org/channels/skysports3
4511,http://ref.atlasapi.org/channels/skysports3
4512,http://ref.atlasapi.org/channels/skysports3
4513,http://ref.atlasapi.org/channels/skysports3
4514,http://ref.atlasapi.org/channels/skysports3
5070,http://ref.atlasapi.org/channels/skysports3
5239,http://ref.atlasapi.org/channels/pressassociation.com/stations/1222
4942,http://ref.atlasapi.org/channels/skysports2
5032,http://ref.atlasapi.org/channels/skysportsf1
5238,http://ref.atlasapi.org/channels/pressassociation.com/stations/1221
4811,http://ref.atlasapi.org/channels/skysports4
4929,http://ref.atlasapi.org/channels/skysports1
5200,http://ref.atlasapi.org/channels/pressassociation.com/stations/1187
4810,http://ref.atlasapi.org/channels/skysportsnews
5144,http://ref.atlasapi.org/channels/pressassociation.com/1889
4319,http://ref.atlasapi.org/channels/pressassociation.com/2107
5187,http://ref.atlasapi.org/channels/pressassociation.com/stations/1170
5024,http://ref.atlasapi.org/channels/pressassociation.com/2135
5241,http://ref.atlasapi.org/channels/sonyentertainmenttvasia
5242,http://ref.atlasapi.org/channels/pressassociation.com/1813
5243,http://ref.atlasapi.org/channels/pressassociation.com/1814
5038,http://ref.atlasapi.org/channels/sonymoviechannel
5039,http://ref.atlasapi.org/channels/sonymoviechannelplus1
5045,http://ref.atlasapi.org/channels/pressassociation.com/1803
5003,http://ref.atlasapi.org/channels/pressassociation.com/1668
5004,http://ref.atlasapi.org/channels/starplus
5218,http://ref.atlasapi.org/channels/pressassociation.com/1892
4952,http://ref.atlasapi.org/channels/syfy
4229,http://ref.atlasapi.org/channels/syfyplus1
5168,http://ref.atlasapi.org/channels/pressassociation.com/1946
4841,http://ref.atlasapi.org/channels/tcm
5091,http://ref.atlasapi.org/channels/pressassociation.com/1826
4965,http://ref.atlasapi.org/channels/thebox
4685,http://ref.atlasapi.org/channels/pressassociation.com/1902
4552,http://ref.atlasapi.org/channels/tinypop
4132,http://ref.atlasapi.org/channels/tinypopplus1
5077,http://ref.atlasapi.org/channels/pressassociation.com/stations/1035
5078,http://ref.atlasapi.org/channels/pressassociation.com/1790
4718,http://ref.atlasapi.org/channels/thecommunitychannel
4969,http://ref.atlasapi.org/channels/travelchannel
4368,http://ref.atlasapi.org/channels/travelchannelplus1
5260,http://ref.atlasapi.org/channels/pressassociation.com/2140
5142,http://ref.atlasapi.org/channels/pressassociation.com/1893
5167,http://ref.atlasapi.org/channels/pressassociation.com/1904
4141,http://ref.atlasapi.org/channels/trueent
5071,http://ref.atlasapi.org/channels/pressassociation.com/1797
4362,http://ref.atlasapi.org/channels/truemovies
5206,http://ref.atlasapi.org/channels/truemovies2
5175,
4843,http://ref.atlasapi.org/channels/universal
4028,http://ref.atlasapi.org/channels/universalplus1
5235,http://ref.atlasapi.org/channels/pressassociation.com/2073
5160,
4943,http://ref.atlasapi.org/channels/vh1
5203,http://ref.atlasapi.org/channels/pressassociation.com/stations/1188
5002,http://ref.atlasapi.org/channels/vintagetv
4041,http://ref.atlasapi.org/channels/watch
4042,http://ref.atlasapi.org/channels/watchplus1
5255,
4684,http://ref.atlasapi.org/channels/yesterday
4590,http://ref.atlasapi.org/channels/yesterdayplus1
5177,http://ref.atlasapi.org/channels/pressassociation.com/1980
5240,http://ref.atlasapi.org/channels/zeecinema
5234,http://ref.atlasapi.org/channels/zeetv
4769,http://ref.atlasapi.org/channels/pressassociation.com/1787
1060,http://ref.atlasapi.org/channels/pressassociation.com/2232
5274,http://ref.atlasapi.org/channels/pressassociation.com/1950
5266,
5268,
5272,
5273,
